Topic,Repos,Tag,Metrics,Value
DL framwork,pytorch/pytorch,v1.10.0-rc3,Dependencies,22.38
DL framwork,pytorch/pytorch,v1.10.0-rc3,Build/Execute,39.51
DL framwork,pytorch/pytorch,v1.10.0-rc3,Environment,0.7
DL framwork,BVLC/caffe,v0.1,Permissions,0.0
DL framwork,BVLC/caffe,v0.1,Filesystem,31.25
DL framwork,BVLC/caffe,v0.1,Dependencies,35.42
DL framwork,BVLC/caffe,v0.1,Build/Execute,33.33
DL framwork,BVLC/caffe,v0.1,Environment,0.0
DL framwork,BVLC/caffe,bsd,Permissions,0.0
DL framwork,BVLC/caffe,bsd,Filesystem,31.25
DL framwork,BVLC/caffe,bsd,Dependencies,35.42
DL framwork,BVLC/caffe,bsd,Build/Execute,33.33
DL framwork,BVLC/caffe,bsd,Environment,0.0
DL framwork,BVLC/caffe,v0.9,Permissions,0.0
DL framwork,BVLC/caffe,v0.9,Filesystem,31.25
DL framwork,BVLC/caffe,v0.9,Dependencies,35.42
DL framwork,BVLC/caffe,v0.9,Build/Execute,33.33
DL framwork,BVLC/caffe,v0.9,Environment,0.0
DL framwork,BVLC/caffe,rcnn-release,Permissions,0.0
DL framwork,BVLC/caffe,rcnn-release,Filesystem,31.25
DL framwork,BVLC/caffe,rcnn-release,Dependencies,35.42
DL framwork,BVLC/caffe,rcnn-release,Build/Execute,33.33
DL framwork,BVLC/caffe,rcnn-release,Environment,0.0
DL framwork,BVLC/caffe,v0.99,Permissions,0.0
DL framwork,BVLC/caffe,v0.99,Filesystem,31.25
DL framwork,BVLC/caffe,v0.99,Dependencies,35.42
DL framwork,BVLC/caffe,v0.99,Build/Execute,33.33
DL framwork,BVLC/caffe,v0.99,Environment,0.0
DL framwork,BVLC/caffe,v0.999,Permissions,0.0
DL framwork,BVLC/caffe,v0.999,Filesystem,31.25
DL framwork,BVLC/caffe,v0.999,Dependencies,35.42
DL framwork,BVLC/caffe,v0.999,Build/Execute,33.33
DL framwork,BVLC/caffe,v0.999,Environment,0.0
DL framwork,BVLC/caffe,acm-mm-oss,Permissions,0.0
DL framwork,BVLC/caffe,acm-mm-oss,Filesystem,31.25
DL framwork,BVLC/caffe,acm-mm-oss,Dependencies,35.42
DL framwork,BVLC/caffe,acm-mm-oss,Build/Execute,33.33
DL framwork,BVLC/caffe,acm-mm-oss,Environment,0.0
DL framwork,BVLC/caffe,v0.9999,Permissions,0.0
DL framwork,BVLC/caffe,v0.9999,Filesystem,31.25
DL framwork,BVLC/caffe,v0.9999,Dependencies,35.42
DL framwork,BVLC/caffe,v0.9999,Build/Execute,33.33
DL framwork,BVLC/caffe,v0.9999,Environment,0.0
DL framwork,BVLC/caffe,rc,Permissions,0.0
DL framwork,BVLC/caffe,rc,Filesystem,31.25
DL framwork,BVLC/caffe,rc,Dependencies,35.42
DL framwork,BVLC/caffe,rc,Build/Execute,33.33
DL framwork,BVLC/caffe,rc,Environment,0.0
DL framwork,BVLC/caffe,rc2,Permissions,0.0
DL framwork,BVLC/caffe,rc2,Filesystem,31.25
DL framwork,BVLC/caffe,rc2,Dependencies,35.42
DL framwork,BVLC/caffe,rc2,Build/Execute,33.33
DL framwork,BVLC/caffe,rc2,Environment,0.0
DL framwork,BVLC/caffe,rc3,Permissions,0.0
DL framwork,BVLC/caffe,rc3,Filesystem,31.25
DL framwork,BVLC/caffe,rc3,Dependencies,35.42
DL framwork,BVLC/caffe,rc3,Build/Execute,33.33
DL framwork,BVLC/caffe,rc3,Environment,0.0
DL framwork,BVLC/caffe,rc4,Permissions,0.0
DL framwork,BVLC/caffe,rc4,Filesystem,31.25
DL framwork,BVLC/caffe,rc4,Dependencies,35.42
DL framwork,BVLC/caffe,rc4,Build/Execute,33.33
DL framwork,BVLC/caffe,rc4,Environment,0.0
DL framwork,BVLC/caffe,rc5,Permissions,0.0
DL framwork,BVLC/caffe,rc5,Filesystem,31.25
DL framwork,BVLC/caffe,rc5,Dependencies,35.42
DL framwork,BVLC/caffe,rc5,Build/Execute,33.33
DL framwork,BVLC/caffe,rc5,Environment,0.0
DL framwork,BVLC/caffe,1,Permissions,0.0
DL framwork,BVLC/caffe,1,Filesystem,31.25
DL framwork,BVLC/caffe,1,Dependencies,35.42
DL framwork,BVLC/caffe,1,Build/Execute,33.33
DL framwork,BVLC/caffe,1,Environment,0.0
DL framwork,PaddlePaddle/Paddle,V0.8.0b0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,V0.8.0b0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,V0.8.0b0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,V0.8.0b0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,V0.8.0b0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,V0.8.0b1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,V0.8.0b1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,V0.8.0b1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,V0.8.0b1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,V0.8.0b1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.9.0a0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.9.0a0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.9.0a0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.9.0a0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.9.0a0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.9.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.9.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.9.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.9.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.9.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.10.0rc,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.10.0rc,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.10.0rc,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.10.0rc,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.10.0rc,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.10.0rc4,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.10.0rc4,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.10.0rc4,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.10.0rc4,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.10.0rc4,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.10.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.10.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.10.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.10.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.10.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.11.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.11.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.11.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.11.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.11.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.11.1a1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.11.1a1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.11.1a1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.11.1a1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.11.1a1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.11.1a2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.11.1a2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.11.1a2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.11.1a2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.11.1a2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.12.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.12.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.12.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.12.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.12.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.13.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.13.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.13.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.13.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.13.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.14.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.14.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.14.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.14.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.14.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.15.0-rc0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.15.0-rc0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.15.0-rc0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.15.0-rc0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.15.0-rc0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v0.15.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v0.15.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v0.15.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v0.15.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v0.15.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.0.0-rc0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.0.0-rc0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.0.0-rc0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.0.0-rc0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.0.0-rc0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.0.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.0.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.0.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.0.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.0.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.0.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.0.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.0.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.0.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.0.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.0.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.0.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.0.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.0.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.0.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.1.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.1.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.1.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.1.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.1.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.2.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.2.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.2.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.2.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.2.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.2.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.2.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.2.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.2.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.2.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.3.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.3.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.3.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.3.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.3.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.3.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.3.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.3.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.3.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.3.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.3.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.3.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.3.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.3.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.3.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.4.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.4.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.4.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.4.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.4.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.4.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.4.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.4.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.4.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.4.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.5.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.5.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.5.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.5.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.5.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,lite-v0.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,lite-v0.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,lite-v0.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,lite-v0.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,lite-v0.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.5.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.5.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.5.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.5.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.5.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.5.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.5.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.5.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.5.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.5.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.6.0-rc0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.6.0-rc0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.6.0-rc0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.6.0-rc0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.6.0-rc0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.6.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.6.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.6.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.6.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.6.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.6.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.6.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.6.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.6.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.6.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.6.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.6.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.6.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.6.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.6.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.6.3,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.6.3,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.6.3,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.6.3,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.6.3,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.7.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.7.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.7.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.7.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.7.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.7.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.7.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.7.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.7.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.7.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.7.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.7.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.7.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.7.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.7.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.8.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.8.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.8.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.8.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.8.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.8.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.8.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.8.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.8.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.8.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.0-alpha0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.0-alpha0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.0-alpha0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.0-alpha0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.0-alpha0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.8.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.8.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.8.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.8.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.8.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.8.3,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.8.3,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.8.3,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.8.3,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.8.3,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.8.4,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.8.4,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.8.4,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.8.4,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.8.4,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.0-beta0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.0-beta0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.0-beta0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.0-beta0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.0-beta0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v1.8.5,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v1.8.5,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v1.8.5,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v1.8.5,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v1.8.5,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.0-rc1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.0.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.0.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.0.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.0.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.0.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.1.0-rc0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.1.0-rc0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.1.0-rc0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.1.0-rc0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.1.0-rc0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.1.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.1.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.1.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.1.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.1.0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.1.1,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.1.1,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.1.1,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.1.1,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.1.1,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.1.2,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.1.2,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.1.2,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.1.2,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.1.2,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.1.3,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.1.3,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.1.3,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.1.3,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.1.3,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.2.0-rc0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.2.0-rc0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.2.0-rc0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.2.0-rc0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.2.0-rc0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.2.0-bak0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.2.0-bak0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.2.0-bak0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.2.0-bak0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.2.0-bak0,Environment,0.56
DL framwork,PaddlePaddle/Paddle,v2.2.0,Permissions,1.03
DL framwork,PaddlePaddle/Paddle,v2.2.0,Filesystem,41.99
DL framwork,PaddlePaddle/Paddle,v2.2.0,Dependencies,24.27
DL framwork,PaddlePaddle/Paddle,v2.2.0,Build/Execute,32.15
DL framwork,PaddlePaddle/Paddle,v2.2.0,Environment,0.56
Application,wkentaro/labelme,v1.0.0,Permissions,0.0
Application,wkentaro/labelme,v1.0.0,Filesystem,14.29
Application,wkentaro/labelme,v1.0.0,Dependencies,42.86
Application,wkentaro/labelme,v1.0.0,Build/Execute,42.86
Application,wkentaro/labelme,v1.0.0,Environment,0.0
Application,wkentaro/labelme,v1.0.1,Permissions,0.0
Application,wkentaro/labelme,v1.0.1,Filesystem,14.29
Application,wkentaro/labelme,v1.0.1,Dependencies,42.86
Application,wkentaro/labelme,v1.0.1,Build/Execute,42.86
Application,wkentaro/labelme,v1.0.1,Environment,0.0
Application,wkentaro/labelme,v1.1.0,Permissions,0.0
Application,wkentaro/labelme,v1.1.0,Filesystem,14.29
Application,wkentaro/labelme,v1.1.0,Dependencies,42.86
Application,wkentaro/labelme,v1.1.0,Build/Execute,42.86
Application,wkentaro/labelme,v1.1.0,Environment,0.0
Application,wkentaro/labelme,v1.1.1,Permissions,0.0
Application,wkentaro/labelme,v1.1.1,Filesystem,14.29
Application,wkentaro/labelme,v1.1.1,Dependencies,42.86
