repos,repo_version,filename,option,option_count,category
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/Dockerfile.cpu,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/Dockerfile.cpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/Dockerfile.cpu,ln,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/Dockerfile.cpu,cat,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/Dockerfile.cpu,sed,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/Dockerfile.cpu,cp,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/example/Dockerfile.gpu,git,2,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,apt-get,9,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,curl,4,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,wget,4,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,rm,9,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,install,11,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,dpkg,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,mkdir,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,cd,5,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,tar,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,make,9,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,./configure,2,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,echo,7,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,mv,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,ln,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,cat,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,sed,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py3/cu101/Dockerfile.gpu,cp,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,apt-get,8,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,wget,2,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,rm,6,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,install,8,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,cd,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,tar,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,make,5,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,ln,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,python,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,pip,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,mkdir,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,echo,6,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,mv,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,cat,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,sed,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/Dockerfile.cpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/example/Dockerfile.gpu,git,2,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,apt-get,9,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,wget,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,rm,7,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,install,9,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,cd,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,tar,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,make,5,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,ln,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,python,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,dpkg,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,mkdir,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,echo,7,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,mv,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,chmod,2,Permissions
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,pip,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,cat,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,sed,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/training/docker/1.6.0/py2/cu101/Dockerfile.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,apt-get,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,wget,4,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,rm,5,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,cmake,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,install,5,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,cd,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,tar,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,ln,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,make,4,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,export,1,Environment
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,chown,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,useradd,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.9/py3/Dockerfile.graviton.e3.cpu,cp,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,apt-get,10,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,wget,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,rm,6,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,install,9,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,cd,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,tar,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,make,7,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,ln,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,chown,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,useradd,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.cpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,apt-get,9,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,curl,2,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,wget,4,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,rm,7,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,install,9,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,cd,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,tar,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,ln,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,make,7,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,pip,5,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,chown,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,useradd,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/Dockerfile.eia,cp,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,apt-get,10,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,wget,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,rm,6,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,install,9,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,apt,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,cd,3,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,tar,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,make,7,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,ln,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,chown,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,useradd,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.7.0/py3/cu101/Dockerfile.gpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,apt-get,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,wget,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,rm,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,install,5,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,cd,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,tar,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,ln,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,make,4,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,pip,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,./configure,1,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,mkdir,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,chown,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,useradd,1,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,chmod,4,Permissions
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/Dockerfile.cpu,cp,1,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,apt-get,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,curl,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,wget,3,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,git,1,Dependencies
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,rm,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,unzip,2,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,install,5,Build/Execute
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,cd,4,Filesystem
aws/deep-learning-containers,latest,/mxnet/inference/docker/1.8/py3/cu110/Dockerfile.gpu,tar,2,Filesystem
