repos,repo_version,filename,instructions,instructions_count
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,RUN,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,ENV,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,ARG,4
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.sagemaker.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,RUN,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,ENV,11
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,ARG,7
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/Dockerfile.diy.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,RUN,6
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,ENV,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,ARG,8
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,WORKDIR,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.sagemaker.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,RUN,25
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,ENV,22
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,ARG,14
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,WORKDIR,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.9/py3/.diy_sm_examples/cu111/Dockerfile.diy.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,RUN,10
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,ENV,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,ADD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,ARG,7
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/Dockerfile.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,RUN,23
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,ENV,18
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,ADD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,ARG,15
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,WORKDIR,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/cu110/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/example/Dockerfile.gpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/example/Dockerfile.gpu,RUN,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/example/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/example/Dockerfile.gpu,ARG,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.7/py3/example/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,COPY,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,RUN,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,ENV,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,ARG,8
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/Dockerfile.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/example/Dockerfile.gpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/example/Dockerfile.gpu,RUN,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/example/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/example/Dockerfile.gpu,ARG,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/example/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,COPY,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,RUN,28
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,ENV,24
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,ARG,16
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,WORKDIR,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.8/py3/cu111/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,RUN,8
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,ENV,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,ARG,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/Dockerfile.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/example/Dockerfile.gpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/example/Dockerfile.gpu,RUN,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/example/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/example/Dockerfile.gpu,ARG,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/example/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,RUN,14
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,ENV,16
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,ARG,4
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,WORKDIR,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py3/cu101/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,RUN,8
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,ENV,10
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,ARG,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,WORKDIR,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/Dockerfile.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/example/Dockerfile.gpu,ARG,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/example/Dockerfile.gpu,RUN,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/example/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/example/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,RUN,11
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,ENV,14
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,ARG,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.4.0/py2/cu101/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,RUN,10
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,ENV,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,ADD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,ARG,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/Dockerfile.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/example/Dockerfile.gpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/example/Dockerfile.gpu,RUN,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/example/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/example/Dockerfile.gpu,ARG,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/example/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,RUN,17
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,ENV,16
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,ADD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,ARG,4
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,WORKDIR,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.1/py3/cu101/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,RUN,10
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,ENV,12
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,ADD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,ARG,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/Dockerfile.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/example/Dockerfile.gpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/example/Dockerfile.gpu,RUN,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/example/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/example/Dockerfile.gpu,ARG,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/example/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,RUN,17
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,ENV,16
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,ADD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,ARG,4
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,WORKDIR,3
aws/deep-learning-containers,latest,/pytorch/training/docker/1.5.0/py3/cu101/Dockerfile.gpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,COPY,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,RUN,5
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,ENV,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,ENTRYPOINT,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,ARG,5
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.sagemaker.cpu,FROM,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,CMD,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,COPY,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,RUN,11
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,LABEL,2
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,ENV,11
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,ARG,7
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,WORKDIR,1
aws/deep-learning-containers,latest,/pytorch/training/docker/1.10/py3/Dockerfile.e3.cpu,FROM,1
